개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3010000,3010000-201-1976-00086,19761007,,03,폐업,02,폐업,20030226,,,,0222661151,.00,100194,서울특별시 중구 을지로4가 310-1번지 ,,,신성,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,15,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1976-00098,19760209,,01,영업/정상,01,영업,,,,,0222382943,196.94,100870,서울특별시 중구 황학동 840번지 ,서울특별시 중구 마장로18길 38 (황학동),04575,대림,2018-02-19 13:22:07,I,2018-08-31 23:59:59.0,여관업,201959.495784099    ,451546.265336951    ,여관업,2,0,0,0,0,0,0,11,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1976-00109,19760831,,03,폐업,02,폐업,20100526,,,,0222389881,262.32,100869,서울특별시 중구 황학동 371-10번지 ,,,송림여관,2003-04-23 00:00:00,I,2018-08-31 23:59:59.0,여관업,201579.833455985    ,451568.996219201    ,여관업,4,0,0,0,0,0,0,12,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1976-00119,19760211,,03,폐업,02,폐업,20030226,,,,0200000000,.00,100340,서울특별시 중구 산림동 25-0번지 ,,,대림,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1976-00177,19761227,,03,폐업,02,폐업,20030226,,,,0222733438,.00,100411,서울특별시 중구 광희동1가 130-0번지 ,,,유성장,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,25,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1976-00196,19760929,,01,영업/정상,01,영업,,,,,0222328907,274.96,100440,서울특별시 중구 황학동 2504-0 ,서울특별시 중구 난계로11길 13 (황학동),04575,크리스티,2021-07-16 14:17:52,U,2021-07-18 02:40:00.0,여관업,201933.988731333    ,451520.369730546    ,여관업,3,0,0,3,0,0,0,25,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1976-00207,19760922,,01,영업/정상,01,영업,,,,,3107399,14,097.00,100864,서울특별시 중구 태평로2가 23 ,서울특별시 중구 소공로 119 (태평로2가),04525,플라자호텔,2021-12-14 10:31:14,U,2021-12-16 02:40:00.0,관광호텔,197979.021229862    ,451376.783371586    ,관광호텔,22,0,2,2,0,0,0,479,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1977-00100,19770210,,03,폐업,02,폐업,20030226,,,,0200000000,297.00,100360,서울특별시 중구 중림동 130-0번지 ,,,해동,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1977-00144,19770721,,03,폐업,02,폐업,20030314,,,,0222737375,.00,100412,서울특별시 중구 광희동2가 42-0번지 ,,,금성장여관,2003-05-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,13,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1977-00164,19770131,,03,폐업,02,폐업,20000421,,,,0222760611,.00,100196,서울특별시 중구 을지로6가 18-51번지 ,,,을림장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1977-00215,1977-12-30,,03,폐업,02,폐업,2023-05-30,,,,02 7320161,8814.00,100-101,서울특별시 중구 태평로1가 29-2,서울특별시 중구 세종대로22길 12 (태평로1가),04520,뉴국제호텔,2023-05-30 16:09:11,U,2022-12-06 00:02:00.0,관광호텔,197973.500879896,451752.130809347,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1978-00005,19780327,,03,폐업,02,폐업,19950501,,,,02   00000,.00,100031,서울특별시 중구 저동1가 7-3번지 ,,,명동,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,0,7,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1978-00041,19780120,,03,폐업,02,폐업,19941019,,,,02   00000,62.01,100032,서울특별시 중구 저동2가 46-20번지 ,,,보성,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,0,9,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1978-00046,19780501,,03,폐업,02,폐업,19950501,,,,02   00000,343.37,100196,서울특별시 중구 을지로6가 18-44번지 ,,,화성,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1978-00195,19781113,,03,폐업,02,폐업,20030226,,,,0200000000,359.20,100282,서울특별시 중구 인현동2가 181-5번지 ,,,우신,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1979-00099,19790501,,03,폐업,02,폐업,19950501,,,,02   00000,.00,100281,서울특별시 중구 인현동1가 133-3번지 ,,,동원,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1979-00124,19790518,,01,영업/정상,01,영업,,,,,02 7347725,111.84,100151,서울특별시 중구 충정로1가 57-0번지 ,서울특별시 중구 새문안로 28-1 (충정로1가),04516,모텔 비,2017-11-29 10:03:45,I,2018-08-31 23:59:59.0,여관업,197185.124909172    ,451712.260265798    ,여관업,2,0,0,2,0,0,0,10,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1980-00019,19800124,,03,폐업,02,폐업,19950501,,,,02   00000,80.38,100310,서울특별시 중구 오장동 69-23번지 ,,,대원장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1980-00026,19800612,,03,폐업,02,폐업,19950501,,,,02   00000,127.28,100440,서울특별시 중구 황학동 366-0번지 ,,,금수장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여인숙업,,,여인숙업,0,0,0,0,0,0,0,0,18,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1980-00063,19800612,,03,폐업,02,폐업,19950501,,,,02   00000,107.29,100300,서울특별시 중구 초동 37-1번지 ,,,스카라,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1981-00057,19810321,,01,영업/정상,01,영업,,,,,0222855657,352.77,100411,서울특별시 중구 광희동1가 187-2 ,서울특별시 중구 을지로44길 23 (광희동1가),04561,필스테이 동대문,2020-12-31 09:56:17,U,2021-01-02 02:40:00.0,여관업,200511.769995529    ,451411.725370173    ,여관업,6,0,0,6,0,0,0,25,19,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1981-00125,19810402,,01,영업/정상,01,영업,,,,,02 7554932,161.76,100095,서울특별시 중구 남대문로5가 217-0번지 ,서울특별시 중구 세종대로2길 11 (남대문로5가),,삼정여관,2017-11-29 10:14:45,I,2018-08-31 23:59:59.0,여관업,197650.536452677    ,450594.257966025    ,여관업,3,0,3,3,0,0,0,12,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1981-00179,19811205,,01,영업/정상,01,영업,,,,,0222726186,769.26,100014,서울특별시 중구 충무로4가 155-2번지 ,서울특별시 중구 퇴계로37길 22 (충무로4가),04557,CF,2017-11-29 13:50:47,I,2018-08-31 23:59:59.0,여관업,199374.944539893    ,451101.622611355    ,여관업,5,1,1,5,0,0,0,28,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1981-00199,19811215,,01,영업/정상,01,영업,,,,,0222723443,370.96,100196,서울특별시 중구 을지로6가 18-41번지 ,서울특별시 중구 을지로41길 8 (을지로6가),04564,허브모텔,2017-11-29 10:57:05,I,2018-08-31 23:59:59.0,여관업,200486.796909373    ,451608.330251282    ,여관업,5,0,0,5,0,0,1,33,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1982-00047,19820107,,03,폐업,02,폐업,19980728,,,,0200000000,82.50,100180,서울특별시 중구 다동 123-1번지 ,,,광평,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,10,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00051,19820928,,03,폐업,02,폐업,19950501,,,,02   00000,342.75,100013,서울특별시 중구 충무로3가 30-14번지 ,,,하마장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,22,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00075,19821203,,03,폐업,02,폐업,20021231,,,,0200000000,310.00,100340,서울특별시 중구 산림동 293-1번지 ,,,석화,2003-03-14 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,16,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00088,19820401,,03,폐업,02,폐업,19991125,,,,0222345558,.00,100420,서울특별시 중구 무학동 33-0번지 ,,,동화,1999-11-25 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00182,19820413,,03,폐업,02,폐업,20030226,,,,02   00000,498.24,100440,서울특별시 중구 황학동 1591-3번지 ,,,호해,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00197,19821227,,03,폐업,02,폐업,19980827,,,,02   00000,448.77,100411,서울특별시 중구 광희동1가 8-1번지 ,,,광희장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1982-00201,19820901,,01,영업/정상,01,영업,,,,,22526944,295.00,100871,서울특별시 중구 황학동 2513,서울특별시 중구 퇴계로 449-17 (황학동),04575,크리스티2,2022-12-27 16:08:06,U,2021-11-01 22:09:00.0,여관업,201914.067926656,451528.826422884,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1983-00062,19830706,,01,영업/정상,01,영업,,,,,02 7535507,240.36,100080,서울특별시 중구 북창동 94-8번지 ,서울특별시 중구 남대문로1길 26-11 (북창동),04526,(주)디자이너스컴퍼니,2020-02-10 15:12:54,U,2020-02-12 02:40:00.0,여관업,197984.739879164    ,451118.48595182     ,여관업,3,0,0,3,0,0,3,7,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1983-00097,19831017,,03,폐업,02,폐업,19980728,,,,0200000000,136.83,100440,서울특별시 중구 황학동 123-0번지 ,,,한도,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1983-00110,19831017,,03,폐업,02,폐업,20200915,,,,07089670671,117.22,100360,서울특별시 중구 중림동 77-1 ,서울특별시 중구 청파로 435-10 (중림동),04507,덕원장여관,2020-09-15 13:09:32,U,2020-09-17 02:40:00.0,여관업,197163.393907302    ,450703.284494795    ,여관업,3,0,0,0,0,0,3,12,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1983-00183,19830420,,03,폐업,02,폐업,20030226,,,,0222320545,.00,100835,서울특별시 중구 신당동 432-2241번지 ,,,백조장,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,200566.002333316    ,449646.639622415    ,여관업,0,0,0,0,0,0,0,25,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1983-00185,19830401,,01,영업/정상,01,영업,,,,,22703187,13,559.88,100392,서울특별시 중구 장충동2가 186-54 ,서울특별시 중구 동호로 287 (장충동2가),04618,앰배서더 서울 풀만 호텔,2021-11-22 16:34:18,U,2021-11-24 02:40:00.0,관광호텔,200141.998469463    ,450922.266835312    ,관광호텔,18,2,1,18,1,2,0,425,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1983-00192,19831027,,03,폐업,02,폐업,20050516,,,,0222790121,.00,100852,서울특별시 중구 입정동 97-1번지 ,,,청계여관,2005-05-16 00:00:00,I,2018-08-31 23:59:59.0,일반호텔,199357.480701229    ,451681.514265058    ,일반호텔,6,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1983-00194,19830924,,01,영업/정상,01,영업,,,,,0222387717,611.37,100450,서울특별시 중구 신당동 381-8번지 ,서울특별시 중구 동호로 196 (신당동),04607,J모텔,2017-11-29 13:19:27,I,2018-08-31 23:59:59.0,여관업,200846.83783516     ,450376.322126299    ,여관업,0,0,2,4,0,0,0,27,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1983-00200,19831122,,03,폐업,02,폐업,20040514,,,,0222675266,611.10,100197,서울특별시 중구 을지로7가 112-1번지 ,,,귀빈장여관,2004-05-14 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,27,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1983-00202,1983-09-16,,03,폐업,02,폐업,2022-12-31,,,,02 3173306,24530.00,100-802,서울특별시 중구 남대문로5가 395,서울특별시 중구 소월로 50 (남대문로5가),04637,밀레니엄 힐튼 서울,2023-02-14 19:27:18,U,2022-12-01 23:06:00.0,관광호텔,197762.501510022,450337.580626313,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1983-00205,19830106,,01,영업/정상,01,영업,,,,,0222508045,7,975.29,100857,서울특별시 중구 장충동2가 산 5-5번지 ,서울특별시 중구 장충단로 60 (장충동2가),04605,반얀트리 클럽앤스파 서울,2018-02-07 16:43:59,I,2018-08-31 23:59:59.0,관광호텔,200193.232424569    ,449809.744684888    ,관광호텔,18,5,3,18,0,0,0,50,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1984-00059,19840515,,03,폐업,02,폐업,20030226,,,,0222856784,.00,100196,서울특별시 중구 을지로6가 18-73번지 ,,,스카이모텔,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,8,9,17,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1984-00210,19840521,,01,영업/정상,01,영업,,,,,0221295711,4,250.00,100021,서울특별시 중구 명동1가 6-0번지 ,서울특별시 중구 명동길 61 (명동1가),04538,서울로얄호텔,2017-11-29 14:55:48,I,2018-08-31 23:59:59.0,관광호텔,198662.073220851    ,451337.206272624    ,관광호텔,0,0,0,0,0,0,3,301,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1984-00212,19841023,,03,폐업,02,폐업,20030226,,,,0202659181,.00,100196,서울특별시 중구 을지로6가 18-21번지 ,,,대화,2003-04-04 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1986-00067,19860111,,01,영업/정상,01,영업,,,,,0222654177,157.37,100411,서울특별시 중구 광희동1가 134-0번지 ,서울특별시 중구 을지로42길 7 (광희동1가),04561,구미장여관,2017-11-29 10:14:15,I,2018-08-31 23:59:59.0,여관업,200450.194340732    ,451505.022952283    ,여관업,4,0,2,3,0,0,10,0,10,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1986-00129,19860616,,03,폐업,02,폐업,19970110,,,,0200000000,114.96,100450,서울특별시 중구 신당동 292-146번지 ,,,남양장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,11,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1986-00173,19861213,,03,폐업,02,폐업,19991115,,,,0222357600,80.70,100450,서울특별시 중구 신당동 120-5번지 ,,,풍진장,1999-11-15 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1986-00181,19861114,,03,폐업,02,폐업,19980727,,,,02   00000,.00,100430,서울특별시 중구 흥인동 110-0번지 ,,,로얄장,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1987-00107,19870113,,01,영업/정상,01,영업,,,,,0222332958,246.90,100440,서울특별시 중구 황학동 2526-0번지 ,서울특별시 중구 난계로11길 33 (황학동),04575,동문장여관,2017-11-29 10:29:32,I,2018-08-31 23:59:59.0,여관업,201862.528820135    ,451586.603513602    ,여관업,5,0,0,0,0,0,0,11,16,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1987-00151,1987-11-03,,01,영업/정상,01,영업,,,,,0222675182,330.00,100-012,서울특별시 중구 충무로2가 50-6,서울특별시 중구 삼일대로4길 9 (충무로2가),04553,명동 타임 호스텔(Myeong Dong Time Hostel),2022-12-27 10:32:48,U,2022-12-04 22:06:00.0,여관업,199023.967503662,451105.474557896,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1987-00161,19870326,,03,폐업,02,폐업,20030226,,,,0222726186,.00,100392,서울특별시 중구 장충동2가 7-1번지 ,,,뉴파크모텔,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,6,0,0,0,0,0,0,32,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1987-00163,19870525,,03,폐업,02,폐업,20030226,,,,0200000000,498.40,100411,서울특별시 중구 광희동1가 182-30번지 ,,,육가가든,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1987-00193,19871012,,03,폐업,02,폐업,20180829,,,,02 7777731,1,978.00,100873,서울특별시 중구 회현동1가 92-6번지 ,서울특별시 중구 퇴계로8길 13 (회현동1가),04634,파레스호텔,2018-08-29 16:13:24,I,2018-08-31 23:59:59.0,일반호텔,198164.258357664    ,450703.59926523     ,일반호텔,8,0,0,8,0,0,0,40,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1987-00211,19870709,,03,폐업,02,폐업,19890104,,,,0200000000,.00,100450,서울특별시 중구 신당동 775-0번지 ,,,신서울,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,,,관광호텔,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1988-00134,19881230,,01,영업/정상,01,영업,,,,,22383902,888.00,100880,서울특별시 중구 흥인동 108 ,서울특별시 중구 다산로 259 (흥인동),04569,플러스호텔,2020-12-14 13:49:35,U,2020-12-16 02:40:00.0,여관업,201335.157013025    ,451538.255753023    ,여관업,6,0,0,6,0,0,0,31,24,Y,36,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1988-00155,19881209,,03,폐업,02,폐업,20210503,,,,0222330026,599.64,100440,서울특별시 중구 황학동 823-0 ,서울특별시 중구 마장로18길 30 (황학동),04575,리오모텔,2021-05-03 13:33:40,U,2021-05-05 02:40:00.0,여관업,201962.64374267     ,451588.111329655    ,여관업,4,0,0,0,0,0,0,31,28,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1988-00187,1988-08-10,,01,영업/정상,01,영업,,,,,02 7597118,48165.00,100-070,서울특별시 중구 소공동 1,서울특별시 중구 을지로 30 (소공동),04533,(주)호텔롯데,2023-09-07 15:03:02,U,2022-12-09 00:09:00.0,관광호텔,198259.65357739,451392.198218657,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1988-00190,19881013,,03,폐업,02,폐업,19940201,,,,0200000000,.00,100450,서울특별시 중구 신당동 366-144번지 ,,,킹덤,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,,,관광호텔,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1989-00048,19890504,,01,영업/정상,01,영업,,,,,0222661553,915.24,100846,서울특별시 중구 을지로3가 335-2 ,서울특별시 중구 충무로5길 22 (을지로3가),04550,미오디자인레지던스(MMMIO),2020-11-27 16:53:47,U,2020-11-29 02:40:00.0,여관업,199190.873886242    ,451467.897351739    ,여관업,7,0,0,0,0,0,3,36,30,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1989-00167,19890726,,03,폐업,02,폐업,19931209,,,,0200000000,327.25,100260,서울특별시 중구 남학동 16-1번지 ,,,새아리랑,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1989-00191,19891030,,03,폐업,02,폐업,19960906,,,,02   00000,.00,100411,서울특별시 중구 광희동1가 72-7번지 ,,,리오,2001-10-08 00:00:00,I,2018-08-31 23:59:59.0,관광호텔,,,관광호텔,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1990-00136,19900913,,01,영업/정상,01,영업,,,,,,432.32,100873,서울특별시 중구 회현동1가 130-1,서울특별시 중구 퇴계로12길 51 (회현동1가),04633,호텔 경동,2023-01-09 09:13:19,U,2022-11-30 23:01:00.0,여관업,198315.594482802,450545.563987762,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1991-00087,19910419,,03,폐업,02,폐업,20210113,,,,0222655705,95.87,100015,서울특별시 중구 충무로5가 22-2 ,서울특별시 중구 마른내로12길 17-23 (충무로5가),04559,제원장여관,2021-01-13 15:45:18,U,2021-01-15 02:40:00.0,여관업,200058.725159723    ,451293.052993019    ,여관업,4,0,0,4,0,0,1,15,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1993-00056,19931217,,03,폐업,02,폐업,20070102,,,,0222339773,407.23,100440,서울특별시 중구 황학동 2509-0번지 ,,,대우장여관,2006-07-13 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,4,0,0,0,0,0,0,12,12,Y,12,,,,,0,0,0,0,0,N
3010000,3010000-201-1994-00080,19940521,,03,폐업,02,폐업,20090227,,,,02 7778135,430.75,100872,서울특별시 중구 회현동1가 33-4번지 ,,,금주장여관,2005-03-23 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,5,0,0,0,0,0,0,35,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1995-00060,19950907,,03,폐업,02,폐업,19990812,,,,02 7764705,391.80,100095,서울특별시 중구 남대문로5가 222-0번지 ,,,귀빈장,1999-08-12 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,5,10,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1997-00034,19970318,,01,영업/정상,01,영업,,,,,02  22332770,30.00,100823,서울특별시 중구 신당동 241-124번지 2,3층 ,서울특별시 중구 다산로35길 19-1, 2,3층 (신당동),04611,Q모텔,2017-11-29 09:13:31,I,2018-08-31 23:59:59.0,여인숙업,201205.350149059    ,451273.661874358    ,여인숙업,3,0,1,3,0,0,10,0,0,N,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1998-00050,19981216,,01,영업/정상,01,영업,,,,,02  22660201,396.00,100863,서울특별시 중구 충무로4가 22,서울특별시 중구 충무로2길 27 (충무로4가),04556,충무모텔,2022-12-27 16:14:57,U,2021-11-01 22:09:00.0,여관업,199463.534841161,451139.160588222,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1998-00121,19981230,,03,폐업,02,폐업,20000403,,,,02 7556221,125.09,100043,서울특별시 중구 남산동3가 13-31번지 ,,,남산여관,2000-04-03 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,9,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1999-00221,19990331,,01,영업/정상,01,영업,,,,,0222851800,591.68,100411,서울특별시 중구 광희동1가 263-2번지 ,서울특별시 중구 마른내로 150 (광희동1가),04560,신아모텔,2017-11-29 13:18:34,I,2018-08-31 23:59:59.0,여관업,200330.974108644    ,451373.159429215    ,여관업,6,0,0,6,0,0,0,50,0,Y,0,,,,자가,0,0,0,0,0,N
3010000,3010000-201-1999-00229,19661230,,01,영업/정상,01,영업,,,,,7754742,114.31,100806,서울특별시 중구 남창동 232-2번지 ,,,공진여인숙,2017-11-29 10:04:04,I,2018-08-31 23:59:59.0,여인숙업,197862.653232934    ,450519.266373514    ,여인숙업,1,0,0,1,0,0,7,4,0,N,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1999-00230,19861213,,03,폐업,02,폐업,20220707,,,,22357600,495.00,100819,서울특별시 중구 신당동 120-5,서울특별시 중구 퇴계로 420 (신당동),04577,드라마모텔,2022-07-07 17:55:29,U,2021-12-06 23:02:00.0,여관업,201541.233775008,451456.296053576,,,,,,,,,,,,,,,,,,,,,,
3010000,3010000-201-1999-00231,19671129,,01,영업/정상,01,영업,,,,,02  22338494,337.79,100884,서울특별시 중구 신당동 308-5 ,서울특별시 중구 다산로27길 6-10 (신당동),04608,야코리아 게스트하우스,2021-08-20 13:18:45,U,2021-08-22 02:40:00.0,여관업,201086.928763169    ,450833.881841568    ,여관업,3,0,1,3,0,0,0,16,0,Y,0,,,,임대,0,0,0,0,0,N
3010000,3010000-201-1999-00232,19991224,,03,폐업,02,폐업,20060424,,,,3192889,165.00,100876,서울특별시 중구 회현동2가 10-13번지 ,,,청운장여관,2005-03-23 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,2,0,0,0,0,0,0,20,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-1999-00233,19991229,,03,폐업,02,폐업,20030226,,,,22781229,.00,100846,서울특별시 중구 을지로3가 345-2번지 ,,,을지모텔,2003-04-09 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,0,0,Y,0,,,,,0,0,0,0,0,N
3010000,3010000-201-2000-00230,20000328,,03,폐업,02,폐업,20021217,,,,0222322139,.00,100450,서울특별시 중구 신당동 152-3번지 ,,,남양여관,2003-03-14 00:00:00,I,2018-08-31 23:59:59.0,여관업,,,여관업,0,0,0,0,0,0,0,8,0,N,0,,,,,0,0,0,0,0,N
3010000,3010000-201-2000-00231,20000410,,01,영업/정상,01,영업,,,,,0222532311,297.39,100869,서울특별시 중구 황학동 375-0번지 ,서울특별시 중구 퇴계로83길 22-16 (황학동),04576,은성장여관,2017-11-29 10:47:36,I,2018-08-31 23:59:59.0,여관업,201640.033048425    ,451578.015850791    ,여관업,4,0,0,4,0,0,13,0,0,N,0,,,,임대,0,0,0,0,0,N
